,Address,Latitude,Longitude
450,705 CLEMENTI WEST ST 2 Singapore,1.30587,103.76077
451,713 CLEMENTI WEST ST 2 Singapore,1.30408,103.76203
452,731 CLEMENTI WEST ST 2 Singapore,1.30428,103.76295
453,728 CLEMENTI WEST ST 2 Singapore,1.30526,103.76356
454,706 CLEMENTI WEST ST 2 Singapore,1.30668,103.762
455,710 CLEMENTI WEST ST 2 Singapore,1.30619,103.76173
456,412 C'WEALTH AVE WEST Singapore,1.31115,103.77097
457,411 C'WEALTH AVE WEST Singapore,1.31101,103.76955
458,315 CLEMENTI AVE 4 Singapore,1.31833,103.76493
459,311 CLEMENTI AVE 4 Singapore,1.31875,103.76561
460,301 CLEMENTI AVE 4 Singapore,1.32196,103.76489
461,609 CLEMENTI WEST ST 1 Singapore,1.30428,103.76543
462,729 CLEMENTI WEST ST 2 Singapore,1.30514,103.76362
463,707 CLEMENTI WEST ST 2 Singapore,1.30612,103.76229
464,371 CLEMENTI AVE 4 Singapore,1.32016,103.7682
465,610 CLEMENTI WEST ST 1 Singapore,1.30476,103.7687
466,113 CLEMENTI ST 13 Singapore,1.32353,103.77006
467,205 CLEMENTI AVE 6 Singapore,1.32128,103.76244
468,414 C'WEALTH AVE WEST Singapore,1.31175,103.77149
469,415 C'WEALTH AVE WEST Singapore,1.31118,103.77151
470,413 C'WEALTH AVE WEST Singapore,1.31137,103.77093
471,336 CLEMENTI AVE 2 Singapore,1.31666,103.76882
472,337 CLEMENTI AVE 2 Singapore,1.31591,103.76881
473,351 CLEMENTI AVE 2 Singapore,1.31554,103.77082
474,717 CLEMENTI WEST ST 2 Singapore,1.30304,103.76266
475,723 CLEMENTI WEST ST 2 Singapore,1.30298,103.76311
476,724 CLEMENTI WEST ST 2 Singapore,1.30352,103.76309
477,103 CLEMENTI ST 14 Singapore,1.32292,103.76897
478,204 CLEMENTI AVE 6 Singapore,1.32116,103.7632
479,110 CLEMENTI ST 13 Singapore,1.32312,103.77043
480,111 CLEMENTI ST 13 Singapore,1.32338,103.77086
481,115 CLEMENTI ST 13 Singapore,1.32411,103.77138
482,116 CLEMENTI ST 13 Singapore,1.32471,103.77203
483,201 CLEMENTI AVE 6 Singapore,1.32038,103.76288
484,63 CIRCUIT RD Singapore,1.32714,103.88727
485,62 CIRCUIT RD Singapore,1.3257,103.88754
486,81 MACPHERSON LANE Singapore,1.3325,103.88551
487,40 CIRCUIT RD Singapore,1.32775,103.88562
488,1 JLN PASAR BARU Singapore,,
489,2 GEYLANG SERAI Singapore,1.31727,103.8978
490,16 EUNOS CRES Singapore,1.32283,103.90476
491,18 EUNOS CRES Singapore,1.32379,103.90383
492,19 EUNOS CRES Singapore,1.32412,103.9027
493,24 EUNOS CRES Singapore,1.32399,103.90223
494,20 EUNOS CRES Singapore,1.32408,103.90338
495,21 EUNOS CRES Singapore,1.32407,103.90321
496,59 SIMS DR Singapore,1.31867,103.88006
497,45 SIMS DR Singapore,1.31697,103.87835
498,102 ALJUNIED CRES Singapore,1.31973,103.88249
499,99 ALJUNIED CRES Singapore,1.32136,103.88482
500,106 ALJUNIED CRES Singapore,1.3193,103.88288
501,112 ALJUNIED CRES Singapore,1.32062,103.88505
502,108 ALJUNIED CRES Singapore,1.31919,103.88465
503,12 PINE CL Singapore,1.30863,103.88229
504,22 HAIG RD Singapore,1.31352,103.89488
505,128 GEYLANG EAST AVE 1 Singapore,1.31836,103.88758
506,58 DAKOTA CRES Singapore,1.30751,103.88944
507,65 CIRCUIT RD Singapore,1.32727,103.88731
508,34 CIRCUIT RD Singapore,1.32888,103.88765
509,23 BALAM RD Singapore,1.33081,103.88646
510,21 BALAM RD Singapore,1.33102,103.88713
511,93 JLN DUA Singapore,1.30891,103.88707
512,61 CIRCUIT RD Singapore,1.32566,103.88751
513,67 CIRCUIT RD Singapore,1.32565,103.88791
514,57 CIRCUIT RD Singapore,1.32455,103.88658
515,58 CIRCUIT RD Singapore,1.32492,103.88687
516,47 CIRCUIT RD Singapore,1.32562,103.88535
517,48 CIRCUIT RD Singapore,1.32562,103.88535
518,49 CIRCUIT RD Singapore,1.32562,103.88542
519,87 CIRCUIT RD Singapore,1.32307,103.88558
520,85 CIRCUIT RD Singapore,1.32289,103.88573
521,39 CIRCUIT RD Singapore,1.32758,103.88559
522,44 CIRCUIT RD Singapore,1.32689,103.88609
523,46 CIRCUIT RD Singapore,1.32629,103.88595
524,38 CIRCUIT RD Singapore,1.32795,103.88568
525,36 CIRCUIT RD Singapore,1.32885,103.88677
526,98 ALJUNIED CRES Singapore,1.32067,103.88565
527,41 SIMS DR Singapore,1.31664,103.87552
528,9 EUNOS CRES Singapore,1.32204,103.9027
529,127 GEYLANG EAST AVE 1 Singapore,1.318,103.88763
530,64 CIRCUIT RD Singapore,1.32713,103.88736
531,35 CIRCUIT RD Singapore,1.32889,103.88611
532,6 HAIG RD Singapore,1.31304,103.89694
533,13 EUNOS CRES Singapore,1.32256,103.90389
534,123 GEYLANG EAST CTRL Singapore,1.3181,103.88517
535,23 HAIG RD Singapore,1.31371,103.89565
536,60 DAKOTA CRES Singapore,1.30765,103.88828
537,417 EUNOS RD 5 Singapore,1.31844,103.89685
538,411 EUNOS RD 5 Singapore,1.31901,103.8997
539,62 DAKOTA CRES Singapore,1.30794,103.88916
540,17 HOUGANG AVE 3 Singapore,1.36362,103.89097
541,20 HOUGANG AVE 3 Singapore,1.36363,103.89075
542,21 HOUGANG AVE 3 Singapore,1.36446,103.89146
543,24 HOUGANG AVE 3 Singapore,1.36534,103.8922
544,115 HOUGANG AVE 1 Singapore,1.35265,103.88733
545,124 HOUGANG AVE 1 Singapore,1.35306,103.88654
546,125 HOUGANG AVE 1 Singapore,1.35264,103.88614
547,113 HOUGANG AVE 1 Singapore,1.35378,103.88864
548,114 HOUGANG AVE 1 Singapore,1.35378,103.88864
549,109 HOUGANG AVE 1 Singapore,1.35505,103.88941
550,110 HOUGANG AVE 1 Singapore,1.35488,103.88941
551,304 HOUGANG AVE 5 Singapore,1.36756,103.89498
552,303 HOUGANG AVE 5 Singapore,1.36822,103.89457
553,319 HOUGANG AVE 5 Singapore,1.36605,103.89674
554,318 HOUGANG AVE 5 Singapore,1.36602,103.89628
555,308 HOUGANG AVE 5 Singapore,1.36652,103.89572
556,327 HOUGANG AVE 5 Singapore,1.3685,103.89639
557,244 HOUGANG ST 22 Singapore,1.35801,103.89142
558,252 HOUGANG AVE 3 Singapore,1.36034,103.89259
559,248 HOUGANG AVE 3 Singapore,1.35907,103.89261
560,2 HOUGANG AVE 3 Singapore,1.36326,103.89415
561,1 HOUGANG AVE 3 Singapore,1.36335,103.89415
562,410 HOUGANG AVE 10 Singapore,1.37389,103.89515
563,15 HOUGANG AVE 3 Singapore,1.36286,103.8919
564,309 HOUGANG AVE 5 Singapore,1.36644,103.89491
565,239 HOUGANG ST 22 Singapore,1.35622,103.89034
566,142 LOR AH SOO Singapore,1.35321,103.88287
567,154 HOUGANG ST 11 Singapore,1.35239,103.87992
568,135 LOR AH SOO Singapore,1.34993,103.88687
569,137 LOR AH SOO Singapore,1.34919,103.88659
570,341 HOUGANG AVE 7 Singapore,1.37031,103.89833
571,352 HOUGANG AVE 7 Singapore,1.37193,103.89896
572,16 HOUGANG AVE 3 Singapore,1.36304,103.89113
573,302 HOUGANG AVE 5 Singapore,1.36817,103.89433
574,310 HOUGANG AVE 5 Singapore,1.36646,103.89545
575,320 HOUGANG AVE 5 Singapore,1.36648,103.89805
576,251 HOUGANG AVE 3 Singapore,1.36014,103.89162
577,234 HOUGANG AVE 1 Singapore,1.35801,103.8889
578,231 HOUGANG ST 21 Singapore,1.35838,103.88774
579,138 LOR AH SOO Singapore,1.35187,103.88472
580,140 LOR AH SOO Singapore,1.35276,103.88383
581,133 LOR AH SOO Singapore,1.35131,103.88745
582,339 HOUGANG AVE 7 Singapore,1.37029,103.89835
583,128 LOR AH SOO Singapore,1.35155,103.88668
584,132 LOR AH SOO Singapore,1.35059,103.88628
585,237 HOUGANG ST 21 Singapore,1.35669,103.88881
586,141 LOR AH SOO Singapore,1.35294,103.88378
587,101 JURONG EAST ST 13 Singapore,1.33676,103.73888
588,302 JURONG EAST ST 32 Singapore,1.34482,103.73457
589,233 JURONG EAST ST 21 Singapore,1.34016,103.74091
590,110 JURONG EAST ST 13 Singapore,1.33876,103.73674
591,247 JURONG EAST ST 24 Singapore,1.3422,103.73911
592,244 JURONG EAST ST 24 Singapore,1.34222,103.74193
593,242 JURONG EAST ST 24 Singapore,1.34181,103.74293
594,243 JURONG EAST ST 24 Singapore,1.34181,103.74323
595,257 JURONG EAST ST 24 Singapore,1.34426,103.73918
596,264 JURONG EAST ST 24 Singapore,1.34396,103.74147
597,306 JURONG EAST ST 32 Singapore,1.34577,103.73542
598,210 JURONG EAST ST 21 Singapore,1.33908,103.73867
599,214 JURONG EAST ST 21 Singapore,1.33904,103.73951
600,208 JURONG EAST ST 21 Singapore,1.33831,103.74251
601,211 JURONG EAST ST 21 Singapore,1.33848,103.7399
602,3 TEBAN GDNS RD Singapore,1.32215,103.7447
603,5 TEBAN GDNS RD Singapore,1.3209511,103.7440932
604,10 TEBAN GDNS RD Singapore,1.3219365,103.7427438
605,21 TEBAN GDNS RD Singapore,1.32363,103.73893
606,33 TEBAN GDNS RD Singapore,1.32053,103.74175
607,40 TEBAN GDNS RD Singapore,1.32159,103.7421
608,329 JURONG EAST AVE 1 Singapore,1.35037,103.72981
609,308 JURONG EAST ST 32 Singapore,1.34708,103.73455
610,232 JURONG EAST ST 21 Singapore,1.33966,103.74062
611,251 JURONG EAST ST 24 Singapore,1.34299,103.73965
612,408 PANDAN GDNS Singapore,1.31839,103.74881
613,307 JURONG EAST ST 32 Singapore,1.34635,103.73477
614,319 JURONG EAST ST 31 Singapore,1.34814,103.73045
615,316 JURONG EAST ST 32 Singapore,1.34626,103.73222
616,218 JURONG EAST ST 21 Singapore,1.34015,103.73796
617,322 JURONG EAST ST 31 Singapore,1.3482,103.72907
618,227 JURONG EAST ST 21 Singapore,1.34174,103.73635
619,109 JURONG EAST ST 13 Singapore,1.3386,103.73589
620,103 JURONG EAST ST 13 Singapore,1.3367,103.73782
621,240 JURONG EAST ST 21 Singapore,1.34085,103.74137
622,258 JURONG EAST ST 24 Singapore,1.34392,103.73899
623,209 JURONG EAST ST 21 Singapore,1.33802,103.74003
624,405 PANDAN GDNS Singapore,1.31947,103.74962
625,403 PANDAN GDNS Singapore,1.32015,103.74935
626,404 PANDAN GDNS Singapore,1.31999,103.74928
627,406 PANDAN GDNS Singapore,1.31867,103.74919
628,324 JURONG EAST ST 31 Singapore,1.34896,103.72985
629,331 JURONG EAST AVE 1 Singapore,1.35068,103.73024
630,337 JURONG EAST AVE 1 Singapore,1.35,103.73184
631,335 JURONG EAST AVE 1 Singapore,1.35015,103.73202
632,327 JURONG EAST ST 31 Singapore,1.34897,103.729
633,323 JURONG EAST ST 31 Singapore,1.34858,103.72891
634,527 JURONG WEST ST 52 Singapore,1.34766,103.71638
635,534 JURONG WEST ST 52 Singapore,1.34877,103.71708
636,535 JURONG WEST ST 52 Singapore,1.34963,103.71695
637,536 JURONG WEST ST 52 Singapore,1.34966,103.71672
638,8 YUNG KUANG RD Singapore,1.3310851,103.72261
639,10 YUNG KUANG RD Singapore,1.3315581,103.7221
640,111 HO CHING RD Singapore,1.33391,103.72347
641,114 HO CHING RD Singapore,1.33395,103.72423
642,119 HO CHING RD Singapore,1.33466,103.72469
643,120 HO CHING RD Singapore,1.3352,103.72407
644,145 HU CHING RD Singapore,1.32906,103.72379
645,167 BOON LAY DR Singapore,1.34665,103.70684
646,168 BOON LAY DR Singapore,1.34665,103.70684
647,169 BOON LAY DR Singapore,1.34665,103.70684
648,170 BOON LAY DR Singapore,1.34618,103.70771
649,172 BOON LAY DR Singapore,1.34618,103.70771
650,185 BOON LAY AVE Singapore,1.34632,103.71129
651,186 BOON LAY AVE Singapore,1.34619,103.71138
652,187 BOON LAY AVE Singapore,1.34571,103.71069
653,208 BOON LAY PL Singapore,1.34696,103.71466
654,209 BOON LAY PL Singapore,1.34662,103.71486
655,210 BOON LAY PL Singapore,1.34804,103.71229
656,211 BOON LAY PL Singapore,1.34883,103.71388
657,212 BOON LAY PL Singapore,1.34935,103.71341
658,213 BOON LAY PL Singapore,1.34947,103.7133
659,214 BOON LAY PL Singapore,1.34874,103.71178
660,215 BOON LAY PL Singapore,1.34842,103.712
661,520 JURONG WEST ST 52 Singapore,1.34578,103.71795
662,516 JURONG WEST ST 52 Singapore,1.34586,103.72076
663,517 JURONG WEST ST 52 Singapore,1.34549,103.71968
664,511 JURONG WEST ST 52 Singapore,1.34803,103.71967
665,456 JURONG WEST ST 41 Singapore,1.35049,103.71986
666,484 JURONG WEST AVE 1 Singapore,1.34837,103.7265
667,491 JURONG WEST AVE 1 Singapore,1.34942,103.72604
668,481 JURONG WEST ST 41 Singapore,1.34701,103.72523
669,457 JURONG WEST ST 41 Singapore,1.3505,103.7209
670,490 JURONG WEST AVE 1 Singapore,1.34941,103.72721
671,489 JURONG WEST AVE 1 Singapore,1.34941,103.72722
672,487 JURONG WEST AVE 1 Singapore,1.34855,103.72722
673,485 JURONG WEST AVE 1 Singapore,1.34855,103.72721
674,476 JURONG WEST ST 41 Singapore,1.34792,103.72417
675,477 JURONG WEST ST 41 Singapore,1.34791,103.72507
676,217 BOON LAY AVE Singapore,1.34959,103.71088
677,219 BOON LAY AVE Singapore,1.34947,103.71076
678,220 BOON LAY AVE Singapore,1.35016,103.7103
679,515 JURONG WEST ST 52 Singapore,1.34593,103.72051
680,448 JURONG WEST ST 42 Singapore,1.35231,103.71927
681,446 JURONG WEST ST 42 Singapore,1.3524,103.71958
682,447 JURONG WEST ST 42 Singapore,1.35212,103.72027
683,463 JURONG WEST ST 41 Singapore,1.35039,103.72338
684,458 JURONG WEST ST 41 Singapore,1.35049,103.72
685,554 JURONG WEST ST 42 Singapore,1.35304,103.71782
686,433 JURONG WEST ST 42 Singapore,1.35259,103.72298
687,442 JURONG WEST AVE 1 Singapore,1.3514,103.71935
688,450 JURONG WEST ST 42 Singapore,1.35224,103.71781
689,455 JURONG WEST ST 42 Singapore,1.35128,103.71847
690,402 JURONG WEST ST 42 Singapore,1.3536,103.72248
691,431 JURONG WEST AVE 1 Singapore,1.35199,103.72496
692,543 JURONG WEST ST 42 Singapore,1.35203,103.71549
693,545 JURONG WEST ST 42 Singapore,1.35224,103.71549
694,550 JURONG WEST ST 42 Singapore,1.35255,103.7165
695,551 JURONG WEST ST 42 Singapore,1.35251,103.71683
696,198 BOON LAY DR Singapore,1.34412,103.71436
697,203 BOON LAY DR Singapore,1.34437,103.71559
698,205 BOON LAY DR Singapore,1.34461,103.71573
699,415 JURONG WEST ST 42 Singapore,1.35303,103.7249
700,416 JURONG WEST ST 42 Singapore,1.3527,103.72575
701,547 JURONG WEST ST 42 Singapore,1.35265,103.71477
702,559 JURONG WEST ST 42 Singapore,1.35433,103.71845
703,436 JURONG WEST AVE 1 Singapore,1.3519,103.72301
704,444 JURONG WEST AVE 1 Singapore,1.35185,103.7194
705,452 JURONG WEST ST 42 Singapore,1.35144,103.71841
706,539 JURONG WEST AVE 1 Singapore,1.35063,103.71628
707,407 JURONG WEST ST 42 Singapore,1.35455,103.72155
708,558 JURONG WEST ST 42 Singapore,1.35395,103.71762
709,469 JURONG WEST ST 41 Singapore,1.34829,103.72106
710,9 JLN BATU Singapore,1.30274,103.88306
711,2 ST. GEORGE'S RD Singapore,1.32328,103.86085
712,94 GEYLANG BAHRU Singapore,1.32257,103.87153
713,95 GEYLANG BAHRU Singapore,1.32316,103.87097
714,468 NTH BRIDGE RD Singapore,1.30554,103.86336
715,801 FRENCH RD Singapore,1.30731,103.86061
716,49 DORSET RD Singapore,1.31266,103.85012
717,46 OWEN RD Singapore,1.31487,103.85082
718,1 BEACH RD Singapore,1.3033,103.86439
719,2 BEACH RD Singapore,1.3037,103.86498
720,97 WHAMPOA DR Singapore,1.32181,103.85502
721,44 BENDEMEER RD Singapore,1.32207,103.86676
722,12 UPP BOON KENG RD Singapore,1.31451,103.87012
723,14 KG ARANG RD Singapore,1.30043,103.88425
724,20 UPP BOON KENG RD Singapore,1.31427,103.87367
725,20 ST. GEORGE'S RD Singapore,1.32478,103.86308
726,28 JLN BAHAGIA Singapore,1.32571,103.85871
727,24 BENDEMEER RD Singapore,1.31877,103.86239
728,26 BENDEMEER RD Singapore,1.3181,103.86311
729,28 BENDEMEER RD Singapore,1.31858,103.86335
730,34 WHAMPOA WEST Singapore,1.31995,103.86229
731,45 BENDEMEER RD Singapore,1.32272,103.86617
732,38 JLN BAHAGIA Singapore,1.32728,103.85654
733,77 LOR LIMAU Singapore,1.32506,103.855
734,75 WHAMPOA DR Singapore,1.32456,103.85797
735,85 WHAMPOA DR Singapore,1.32308,103.85614
736,82 WHAMPOA DR Singapore,1.32367,103.85663
737,11 UPP BOON KENG RD Singapore,1.31441,103.87083
738,98 WHAMPOA DR Singapore,1.32167,103.854
739,65 KALLANG BAHRU Singapore,1.32031,103.86853
740,68 GEYLANG BAHRU Singapore,1.32223,103.86993
741,16 UPP BOON KENG RD Singapore,1.31562,103.87159
742,101 JLN RAJAH Singapore,1.32847,103.85058
743,52 KENT RD Singapore,1.31649,103.85147
744,107 TOWNER RD Singapore,1.31949,103.86006
745,103 JLN RAJAH Singapore,1.32753,103.85266
746,23 ST. GEORGE'S RD Singapore,1.32486,103.863
747,69 MOULMEIN RD Singapore,1.31912,103.85062
748,84 WHAMPOA DR Singapore,1.32369,103.8569
749,83 WHAMPOA DR Singapore,1.32371,103.85693
750,101 WHAMPOA DR Singapore,1.32052,103.85368
751,39 UPP BOON KENG RD Singapore,1.31854,103.87427
752,467 NTH BRIDGE RD Singapore,1.30544,103.86345
753,103 AH HOOD RD Singapore,1.32796,103.84459
754,807 KING GEORGE'S AVE Singapore,1.30949,103.86121
755,461 CRAWFORD LANE Singapore,1.30489,103.86102
756,104 JLN RAJAH Singapore,1.32802,103.85311
757,56 GEYLANG BAHRU Singapore,1.32361,103.86804
758,54 GEYLANG BAHRU Singapore,1.32367,103.86793
759,53 GEYLANG BAHRU Singapore,1.32468,103.86826
760,12 NTH BRIDGE RD Singapore,1.30449,103.86335
761,35 MARINE CRES Singapore,1.30318,103.91235
762,66 MARINE DR Singapore,1.30392,103.90917
763,67 MARINE DR Singapore,1.30415,103.90904
764,4 MARINE TER Singapore,1.30495,103.91764
765,19 MARINE TER Singapore,1.30453,103.91471
766,32 MARINE CRES Singapore,1.30352,103.91203
767,31 MARINE CRES Singapore,1.30391,103.91161
768,30 MARINE CRES Singapore,1.30397,103.91155
769,7 MARINE TER Singapore,1.30437,103.91715
770,62 MARINE DR Singapore,1.30284,103.90891
771,55 MARINE TER Singapore,1.30562,103.91408
772,43 MARINE CRES Singapore,1.30545,103.91348
773,73 MARINE DR Singapore,1.30369,103.90813
774,72 MARINE DR Singapore,1.30442,103.9086
775,71 MARINE DR Singapore,1.30437,103.90904
776,78 MARINE DR Singapore,1.30165,103.90861
777,3 MARINE TER Singapore,1.30474,103.9179
778,12 MARINE TER Singapore,1.30474,103.91593
779,13 MARINE TER Singapore,1.3039,103.91573
780,14 MARINE TER Singapore,1.30332,103.91543
781,82 Commonwealth Clos Singapore,1.30407,103.80091
782,83 Commonwealth Clos Singapore,1.3046,103.80066
783,63 C'WEALTH DR Singapore,1.29867,103.79707
784,66 C'WEALTH DR Singapore,1.29904,103.79642
785,53 TANGLIN HALT RD Singapore,1.30037,103.79726
786,54 TANGLIN HALT RD Singapore,1.30091,103.79753
787,111 C'WEALTH CRES Singapore,1.30659,103.79887
788,55 C'WEALTH DR Singapore,1.29716,103.79719
789,43 TANGLIN HALT RD Singapore,1.29857,103.79907
790,38 TANGLIN HALT RD Singapore,1.29749,103.79904
791,33 TANGLIN HALT RD Singapore,1.29662,103.79888
792,36 TANGLIN HALT RD Singapore,1.2979,103.79785
793,26 TANGLIN HALT RD Singapore,1.29823,103.79917
794,31 TANGLIN HALT RD Singapore,1.29938,103.79899
795,58 C'WEALTH DR Singapore,1.29738,103.79721
796,2 DOVER RD Singapore,1.30324,103.78298
797,3 DOVER RD Singapore,1.30329,103.78302
798,96 MARGARET DR Singapore,1.2974762,103.805829
799,6 GHIM MOH RD Singapore,1.31228,103.78787
800,5 GHIM MOH RD Singapore,1.3123,103.78797
801,4 GHIM MOH RD Singapore,1.31285,103.78766
802,3 GHIM MOH RD Singapore,1.31223,103.78765
803,2 GHIM MOH RD Singapore,1.31221,103.78754
804,1 GHIM MOH RD Singapore,1.31287,103.78752
805,21 DOVER CRES Singapore,1.30759,103.7839
806,24 DOVER CRES Singapore,1.30724,103.78353
807,21 GHIM MOH RD Singapore,1.31032,103.78819
808,19 GHIM MOH RD Singapore,1.31162,103.78829
809,24 TANGLIN HALT RD Singapore,1.29772,103.79915
810,60 C'WEALTH DR Singapore,1.29824,103.79758
811,88 Commonwealth Clos Singapore,1.30479,103.79884
812,86 Commonwealth Clos Singapore,1.30449,103.79913
813,52 TANGLIN HALT RD Singapore,1.30091,103.79753
814,89 C'WEALTH DR Singapore,1.30546,103.79916
815,93 C'WEALTH DR Singapore,1.3058,103.80074
816,59 C'WEALTH DR Singapore,1.29805,103.79757
817,65 C'WEALTH DR Singapore,1.29942,103.79673
818,74 C'WEALTH DR Singapore,1.30083,103.79619
819,77 C'WEALTH DR Singapore,1.3013,103.79595
820,79 C'WEALTH DR Singapore,1.30155,103.79531
821,78 C'WEALTH DR Singapore,1.30181,103.79571
822,113 C'WEALTH CRES Singapore,1.3065,103.79887
823,25 TANGLIN HALT RD Singapore,1.29795,103.79915
824,28 TANGLIN HALT RD Singapore,1.29866,103.79931
825,164 STIRLING RD Singapore,1.29171,103.80252
826,98 C'WEALTH CRES Singapore,1.30681,103.80127
827,99 C'WEALTH CRES Singapore,1.3072,103.80108
828,102 C'WEALTH CRES Singapore,1.30765,103.80051
829,101 C'WEALTH CRES Singapore,1.30761,103.80058
830,32 TANGLIN HALT RD Singapore,1.29952,103.79896
831,71 C'WEALTH DR Singapore,1.29993,103.79733
832,171 STIRLING RD Singapore,1.29072,103.80368
833,173 STIRLING RD Singapore,1.29072,103.80368
834,172 STIRLING RD Singapore,1.29082,103.80329
835,160 MEI LING ST Singapore,1.2921,103.80396
836,161 MEI LING ST Singapore,1.29178,103.80344
837,35 TANGLIN HALT RD Singapore,1.29789,103.79771
838,4 HOLLAND CL Singapore,1.30787,103.79535
839,6 HOLLAND CL Singapore,1.3071,103.7957
840,8 HOLLAND AVE Singapore,1.30698,103.79372
841,9 HOLLAND AVE Singapore,1.30787,103.79517
842,2 HOLLAND AVE Singapore,1.30848,103.79594
843,12 HOLLAND AVE Singapore,1.30878,103.79328
844,11 HOLLAND DR Singapore,1.30877,103.79328
845,13 HOLLAND DR Singapore,1.30921,103.79298
846,16 HOLLAND DR Singapore,1.31201,103.79279
847,42 HOLLAND DR Singapore,1.30773,103.79298
848,23 DOVER CRES Singapore,1.30758,103.78367
849,36 DOVER RD Singapore,1.29986,103.78316
850,90 C'WEALTH DR Singapore,1.30546,103.79916
851,91 C'WEALTH DR Singapore,1.30616,103.79999
852,27 TANGLIN HALT RD Singapore,1.29848,103.79926
853,44 TANGLIN HALT RD Singapore,1.29861,103.79909
854,7 GHIM MOH RD Singapore,1.31144,103.78744
855,12 DOVER CL EAST Singapore,1.30518,103.78538
856,13 DOVER CL EAST Singapore,1.30526,103.78537
857,14 DOVER CL EAST Singapore,1.30529,103.78535
858,20 HOLLAND DR Singapore,1.31066,103.79251
859,5 SELETAR WEST FARMWAY 6 Singapore,1.3954058,103.8699486
860,5 LOR LEW LIAN Singapore,1.34999,103.87708
861,102 SERANGOON NTH AVE 1 Singapore,1.37075,103.87075
862,108 SERANGOON NTH AVE 1 Singapore,1.37007,103.87099
863,105 SERANGOON NTH AVE 1 Singapore,1.37007,103.8702
864,115 SERANGOON NTH AVE 1 Singapore,1.36832,103.87051
865,227 SERANGOON AVE 4 Singapore,1.35617,103.87062
866,221 SERANGOON AVE 4 Singapore,1.35927,103.87147
867,305 SERANGOON AVE 2 Singapore,1.35401,103.86691
868,210 SERANGOON CTRL Singapore,1.3545,103.87355
869,6 LOR LEW LIAN Singapore,1.34955,103.87693
870,109 SERANGOON NTH AVE 1 Singapore,1.36924,103.87013
871,218 SERANGOON AVE 4 Singapore,1.35818,103.87218
872,120 SERANGOON NTH AVE 1 Singapore,1.3674,103.87093
873,126 SERANGOON NTH AVE 1 Singapore,1.36584,103.87183
874,315 SERANGOON AVE 2 Singapore,1.35278,103.86608
875,116 SERANGOON NTH AVE 1 Singapore,1.3687,103.87162
876,114 SERANGOON NTH AVE 1 Singapore,1.3687,103.87162
877,117 SERANGOON NTH AVE 1 Singapore,1.36777,103.87088
878,212 SERANGOON AVE 4 Singapore,1.35696,103.87312
879,213 SERANGOON AVE 4 Singapore,1.35709,103.87348
880,119 SERANGOON NTH AVE 1 Singapore,1.36748,103.87118
881,316 SERANGOON AVE 2 Singapore,1.35299,103.86637
882,102 TAMPINES ST 11 Singapore,1.34702,103.9458
883,113 TAMPINES ST 11 Singapore,1.3463,103.94628
884,112 TAMPINES ST 11 Singapore,1.34655,103.94762
885,209 TAMPINES ST 21 Singapore,1.35168,103.95281
886,267 TAMPINES ST 21 Singapore,1.351,103.94903
887,269 TAMPINES ST 21 Singapore,1.3506,103.94754
888,202 TAMPINES ST 21 Singapore,1.35272,103.95225
889,138 TAMPINES ST 11 Singapore,1.3457,103.94539
890,924 TAMPINES ST 91 Singapore,1.34661,103.9408
891,925 TAMPINES ST 91 Singapore,1.34632,103.94105
892,817 TAMPINES ST 81 Singapore,1.34745,103.93668
893,818 TAMPINES ST 81 Singapore,1.34817,103.93687
894,808 TAMPINES AVE 4 Singapore,1.34676,103.93636
895,809 TAMPINES AVE 4 Singapore,1.34596,103.93636
896,111 TAMPINES ST 11 Singapore,1.34668,103.94738
